,dist_center_segment,radius_segment,center_mass,jx_y,jz_y,jz_x
4550,0.068,0.028,0.0057847222222222215,1.2612347899455578,7.011433964878097,5.559182176683177
4551,0.068,0.029,0.006243913090948793,1.2584873802646395,7.001532024853389,5.563450325088743
4552,0.068,0.03,0.006725274725274723,1.2553714977728159,6.989974301373723,5.568052416177045
4553,0.068,0.031,0.007229560792123021,1.2518518613952994,6.976589059363759,5.573014886591881
4554,0.069,0.0,0.0,1.2867680953299956,7.08866997496039,5.508894726786398
4555,0.069,0.001,6.9006900690069e-06,1.2867723871638448,7.088746477151853,5.508935805481535
4556,0.069,0.002,2.7611044417767106e-05,1.2867849459064005,7.088974494986139,5.509059239104421
4557,0.069,0.003,6.215594034631167e-05,1.2868048192008685,7.089349551989429,5.509265621488779
4558,0.069,0.004,0.00011057692307692308,1.2868304128460955,7.08986415315474,5.509555946438986
4559,0.069,0.005,0.00017293233082706766,1.2868594803621514,7.090507733480443,5.509931613889198
4560,0.069,0.006,0.00024929747089522277,1.2868891083335685,7.091266585656603,5.510394438600307
4561,0.069,0.007,0.0003397648477539946,1.2869156974834637,7.092123766639859,5.510946661470022
4562,0.069,0.008,0.0004444444444444444,1.2869349394210685,7.093058982795609,5.511590963554415
4563,0.069,0.009,0.0005634640588769028,1.2869417889966335,7.094048453234349,5.512330482923581
4564,0.069,0.01,0.0006969696969696969,1.2869304321918842,7.095064750929783,5.5131688344999
4565,0.069,0.011,0.0008451260249013055,1.2868942494719675,7.096076621183626,5.514110133055032
4566,0.069,0.012,0.001008116883116883,1.2868257745269307,7.097048776999577,5.515159019571728
4567,0.069,0.013,0.001186145865120537,1.2867166483383452,7.097941670952005,5.516320691209075
4568,0.069,0.014,0.001379436964504284,1.2865575685208073,7.098711243188901,5.51760093514548
4569,0.069,0.015,0.0015882352941176468,1.2863382339101825,7.09930864530026,5.519006166612912
4570,0.069,0.016,0.0018128078817733987,1.2860472844022133,7.09967993992047,5.520543471479416
4571,0.069,0.017,0.0020534445474204507,1.2856722360883392,7.099765776125219,5.522220653785192
4572,0.069,0.018,0.002310458867300537,1.2851994117924996,7.099501040940678,5.52404628869136
4573,0.069,0.019,0.0025841892312480543,1.2846138671857084,7.098814487617459,5.52602978136093
4574,0.069,0.02,0.0028749999999999995,1.2838993127471914,7.0976283417477,5.528181432359152
4575,0.069,0.021,0.003183282770164243,1.2830380319549304,7.095857886836259,5.530512510236733
4576,0.069,0.022,0.0035094577553593936,1.2820107962281146,7.093411031593985,5.533035332045533
4577,0.069,0.023,0.0038539752929996826,1.2807967773129838,7.0901878620207786,5.535763352633869
4578,0.069,0.024,0.0042173174872665534,1.2793734580060403,7.086080182310097,5.53871126367907
4579,0.069,0.025,0.004600000000000001,1.2777165423487655,7.080971049755677,5.541895103540778
4580,0.069,0.026,0.005002574002574002,1.2757998667102213,7.074734310198313,5.545332379161654
4581,0.069,0.027,0.0054256283033114,1.2735953135024194,7.0672341421375675,5.549042201405793
4582,0.069,0.028,0.005869791666666666,1.271072729651971,7.058324619470733,5.5530454354121455
4583,0.069,0.029,0.006335735342286275,1.268199852383315,7.047849304926924,5.557364867754853
4584,0.069,0.03,0.006824175824175823,1.264942245355772,7.03564088864972,5.562025392448576
4585,0.07,0.0,0.0,1.2976323292425933,7.1400768563282515,5.502388230798625
4586,0.07,0.001,7.000700070006999e-06,1.2976368212824356,7.140154780302981,5.502429233817879
4587,0.07,0.002,2.8011204481792714e-05,1.297649965873279,7.140386993769481,5.502552446001275
4588,0.07,0.003,6.305675107596837e-05,1.2976707662498117,7.140768810611349,5.502758477982616
4589,0.07,0.004,0.00011217948717948717,1.2976975538652746,7.141292384784428,5.503048351685364
4590,0.07,0.005,0.00017543859649122806,1.2977279774602248,7.141946656406587,5.503423506661268
4591,0.07,0.006,0.00025291047771979126,1.2977589877108966,7.142717276017156,5.503885809040798
4592,0.07,0.007,0.00034468897598231336,1.2977868174113012,7.1435865067493145,5.504437563172853
4593,0.07,0.008,0.00045088566827697254,1.2978069571330844,7.144533104098983,5.50508152605499
4594,0.07,0.009,0.0005716302046577275,1.2978141262994647,7.1455321729253685,5.505820924680372
4595,0.07,0.01,0.000707070707070707,1.2978022396049937,7.146555001284404,5.506659476454262
4596,0.07,0.011,0.0008573742281607448,1.2977643687122298,7.147568870680607,5.5076014128613595
4597,0.07,0.012,0.0010227272727272728,1.2976926991606892,7.148536842330225,5.508651506596049
4598,0.07,0.013,0.0012033363849048926,1.297578482433718,7.1494175190640785,5.509815102401161
4599,0.07,0.014,0.0013994288045695634,1.2974119831465527,7.1501647825687025,5.511098151897551
4600,0.07,0.015,0.001611253196930946,1.29718242134531,7.150727505776227,5.512507252727181
4601,0.07,0.016,0.0018390804597701147,1.2968779099437693,7.151049240376112,5.514049692377111
4602,0.07,0.017,0.002083204613325095,1.2964853873745676,7.151067879644601,5.515733497101565
4603,0.07,0.018,0.0023439437784208345,1.2959905455962561,7.150715297082564,5.517567486414555
4604,0.07,0.019,0.002621641249092229,1.2953777536801072,7.149916961732056,5.519561333687783
4605,0.07,0.02,0.0029166666666666664,1.2946299773037475,7.148591531521388,5.5217256334581055
4606,0.07,0.021,0.0032294173030651746,1.2937286946058604,7.146650426584189,5.524071976127456
4607,0.07,0.022,0.0035603194619588056,1.2926538090110988,7.143997385228476,5.5266130308266765
4608,0.07,0.023,0.003909830007390982,1.291383559820924,7.140528006116843,5.5293626373151445
4609,0.07,0.024,0.004278438030560271,1.2898944315885592,7.136129281279973,5.532335907901803
4610,0.07,0.025,0.004666666666666667,1.2881610635589793,7.1306791258451625,5.5355493405026985
4611,0.07,0.026,0.005075075075075074,1.2861561607621506,7.124045911841587,5.539020944097503
4612,0.07,0.027,0.00550426059756229,1.2838504087036948,7.116088015166468,5.542770378015916
4613,0.07,0.028,0.005954861111111111,1.2812123940052718,7.106653386780211,5.546819106677303
4614,0.07,0.029,0.006427557593623757,1.2782085338098053,7.095579161459142,5.5511905716277665
4615,0.071,0.0,0.0,1.308841934955507,7.193117952064976,5.495788116163547
4616,0.071,0.001,7.1007100710070976e-06,1.3088466364438327,7.1931973566392005,5.4958290424180545
4617,0.071,0.002,2.841136454581832e-05,1.3088603939291177,7.193433938969634,5.49595202997578
4618,0.071,0.003,6.395756180562505e-05,1.308882164188794,7.193822793622784,5.496157706512336
4619,0.071,0.004,0.00011378205128205124,1.30891020090002,7.194355707314901,5.496447122474857
4620,0.071,0.005,0.00017794486215538845,1.3089420431878713,7.195021102436053,5.496821757602722
4621,0.071,0.006,0.0002565234845443596,1.3089744995458565,7.195803957720283,5.497283530135109
4622,0.071,0.007,0.00034961310421063207,1.3090036270840724,7.196685705808734,5.497834808785078
4623,0.071,0.008,0.0004573268921095006,1.309024706050935,7.197644107396013,5.4984784275843515
4624,0.071,0.009,0.000579796350438552,1.309032209567715,7.198653101605782,5.499217703728628
4625,0.071,0.01,0.0007171717171717169,1.3090197685118827,7.199682632213501,5.500056458580629
4626,0.071,0.011,0.0008696224314201838,1.3089801314864662,7.200698449326886,5.500999042017419
4627,0.071,0.012,0.001037337662337662,1.3089051198192725,7.201661886152689,5.502050360340145
4628,0.071,0.013,0.001220526904689248,1.308785577549177,7.202529610528143,5.503215907998888
4629,0.071,0.014,0.0014194206446348427,1.3086113163781563,7.203253350983352,5.504501803423034
4630,0.071,0.015,0.001634271099744245,1.308371055599038,7.203779597235424,5.505914829289136
4631,0.071,0.016,0.00186535303776683,1.3080523570519453,7.204049275205413,5.50746247760427
4632,0.071,0.017,0.002112964679229739,1.307641555219369,7.203997396905914,5.509153000034002
4633,0.071,0.018,0.0023774286895411317,1.3071236826432393,7.203552685883028,5.510995463961106
4634,0.071,0.019,0.002659093266936403,1.306482390940117,7.2026371793251105,5.5129998148250925
4635,0.071,0.02,0.0029583333333333323,1.305699867805956,7.201165808488542,5.515176945364239
4636,0.071,0.021,0.0032755518359661047,1.3047567505432582,7.199045959754805,5.51753877246265
4637,0.071,0.022,0.003611181168558216,1.303632036814835,7.1961770194433,5.520098322396037
4638,0.071,0.023,0.003965684721782281,1.3023029935338235,7.192449906481048,5.522869825373128
4639,0.071,0.024,0.004339558573853989,1.300745065043541,7.18774659819602,5.525868820386735
4640,0.071,0.025,0.004733333333333333,1.2989317820274986,7.181939655877697,5.529112271521626
4641,0.071,0.026,0.005147576147576146,1.2968346729237301,7.174891758359104,5.532618697018041
4642,0.071,0.027,0.005582892891813179,1.294423180002423,7.166455253739487,5.536408312562876
4643,0.071,0.028,0.0060399305555555545,1.2916645827046884,7.156471741503599,5.540503190478649
4644,0.072,0.0,0.0,1.3204100990938261,7.247855658035481,5.489094382881163
4645,0.072,0.001,7.200720072007198e-06,1.3204150197949582,7.2479366050705085,5.489135231282064
4646,0.072,0.002,2.881152460984393e-05,1.3204294187479038,7.248177738450309,5.48925799102794
4647,0.072,0.003,6.485837253528174e-05,1.3204522041085212,7.2485739232039155,5.489463307077938
4648,0.072,0.004,0.00011538461538461535,1.3204815481538326,7.249116561691076,5.489752258807461
4649,0.072,0.005,0.00018045112781954885,1.3205148752845077,7.249793534436943,5.490126366713559
4650,0.072,0.006,0.0002601364913689281,1.3205488451826273,7.250589117040965,5.490587601883241
4651,0.072,0.007,0.0003545372324389508,1.3205793310815677,7.251483872912168,5.4911383983066955
4652,0.072,0.008,0.00046376811594202885,1.3206013930962872,7.2524545215296365,5.491781668142499
4653,0.072,0.009,0.0005879624962193767,1.32060924655676,7.25347378188778,5.492520820068349
4654,0.072,0.01,0.000727272727272727,1.3205962252856316,7.254510190764715,5.493359780879002
4655,0.072,0.011,0.0008818706346796231,1.320554739764433,7.255527895453966,5.49430302052321
4656,0.072,0.012,0.0010519480519480518,1.3204762301420148,7.256486420629966,5.495355580804015
4657,0.072,0.013,0.0012377174244736036,1.3203511140556152,7.257340409083211,5.496523108002255
4658,0.072,0.014,0.001439412484700122,1.320168729260742,7.258039336168796,5.497811889721928
4659,0.072,0.015,0.0016572890025575442,1.3199172711026372,7.2585271979714525,5.49922889629878
4660,0.072,0.016,0.0018916256157635461,1.3195837249115872,7.258742173410937,5.500781827160893
4661,0.072,0.017,0.0021427247451343834,1.3191537934691775,7.258616260805807,5.5024791625825
4662,0.072,0.018,0.0024109136006614292,1.3186118197754524,7.258074889794304,5.504330221331012
4663,0.072,0.019,0.0026965452847805783,1.317940705450912,7.257036509993405,5.50634522477286
4664,0.072,0.02,0.002999999999999999,1.3171218252357961,7.255412158378244,5.508535368077552
4665,0.072,0.021,0.0033216863688670362,1.3161349382058853,7.2531050081023025,5.510912899242316
4666,0.072,0.022,0.003662042875157628,1.3149580965131837,7.250009902374911,5.513491206753616
4667,0.072,0.023,0.004021539436173581,1.3135675526856112,7.2460128780878,5.5162849168078205
4668,0.072,0.024,0.004400679117147707,1.3119376667866691,7.24099068515989,5.5193100011338645
4669,0.072,0.025,0.0048,1.3100408150483425,7.234810309071521,5.5225838965975615
4670,0.072,0.026,0.005220077220077218,1.3078473019524186,7.227328505808033,5.526125637923267
4671,0.072,0.027,0.005661525186064068,1.3053252781504647,7.218391360447377,5.52995600504667
4672,0.073,0.0,0.0,1.332350743751583,7.304355850162726,5.482307030951472
4673,0.073,0.001,7.300730073007298e-06,1.3323558939888671,7.304438404773037,5.482347800409904
4674,0.073,0.002,2.921168467386954e-05,1.3323709646185926,7.304684280952726,5.482470329157752
4675,0.073,0.003,6.575918326493844e-05,1.3323948128869152,7.305088103388182,5.482675279679424
4676,0.073,0.004,0.00011698717948717946,1.3324255258393065,7.305640871986148,5.48296376068318
4677,0.073,0.005,0.00018295739348370924,1.332460407750693,7.306329899887946,5.483337333993777
4678,0.073,0.006,0.0002637494981934965,1.3324959624835082,7.307138726435056,5.483798024285191
4679,0.073,0.007,0.0003594613606672696,1.3325278707323789,7.30804700484512,5.4843483317377055
4680,0.073,0.008,0.00047020933977455704,1.3325509621065805,7.309030364308025,5.484991247729431
4681,0.073,0.009,0.0005961286420002014,1.332559181997192,7.310060246178283,5.485730273699534
4682,0.073,0.01,0.0007373737373737371,1.3325455531759787,7.311103713926422,5.486569443349381
4683,0.073,0.011,0.0008941188379390623,1.3325021320786077,7.312123236524481,5.487513348378732
4684,0.073,0.012,0.0010665584415584413,1.3324199597371278,7.313076444984639,5.488567167987659
4685,0.073,0.013,0.0012549079442579594,1.3322890073471696,7.313915861852831,5.489736702411267
4686,0.073,0.014,0.0014594043247654017,1.3320981164858299,7.3145886035891765,5.491028410794232
4687,0.073,0.015,0.0016803069053708435,1.3318349340386397,7.315036055953831,5.49244945375611
4688,0.073,0.016,0.001917898193760262,1.3314858419506415,7.315193522771276,5.494007741046977
4689,0.073,0.017,0.0021724848110390273,1.33103588199005,7.314989848781093,5.495711984747061
4690,0.073,0.018,0.002444398511781727,1.3304686758061548,7.314347017713103,5.4975717585242725
4691,0.073,0.019,0.0027339973026247527,1.329766340679281,7.313179727265425,5.499597563531088
4692,0.073,0.02,0.0030416666666666656,1.328909401503501,7.311394943334077,5.501800901598042
4693,0.073,0.021,0.003367820901767967,1.3278766997161908,7.308891436661157,5.504194356466454
4694,0.073,0.022,0.003712904581757039,1.3266453000968383,7.305559306057511,5.506791683899412
4695,0.073,0.023,0.004077394150564881,1.3251903966050478,7.301279493536987,5.509607911619223
4696,0.073,0.024,0.004461799660441425,1.3234852187190205,7.295923298096237,5.512659450143191
4697,0.073,0.025,0.004866666666666667,1.3215009400752469,7.289351896509278,5.5159642157305
4698,0.073,0.026,0.005292578292578291,1.319206591601657,7.281415881400606,5.519541766813182
4699,0.074,0.0,0.0,1.3446785771173417,7.362688123975563,5.475426060374476
4700,0.074,0.001,7.400740074007398e-06,1.3446839678135072,7.362772354754114,5.475466749801578
4701,0.074,0.002,2.9611844737895148e-05,1.3446997420831426,7.363023175711188,5.475589044365217
4702,0.074,0.003,6.665999399459512e-05,1.3447247038418289,7.363434959758371,5.475793624316791
4703,0.074,0.004,0.00011858974358974356,1.3447568508497498,7.363998285202633,5.476081628102013
4704,0.074,0.005,0.00018546365914786966,1.3447933615412366,7.364699870801028,5.476454659443377
4705,0.074,0.006,0.00026736250501806496,1.3448305765439341,7.365522484590051,5.476914797340962
4706,0.074,0.007,0.00036438548889558835,1.344863974848577,7.366444826257192,5.477464609078109
4707,0.074,0.008,0.00047665056360708517,1.3448881445839396,7.367441382777908,5.478107166345148
4708,0.074,0.009,0.0006042947877810261,1.344896748348802,7.368482257014005,5.478846064622184
4709,0.074,0.01,0.0007474747474747473,1.3448824830549002,7.369532968965203,5.479685445991764
4710,0.074,0.011,0.0009063670411985016,1.344837034243002,7.3705542293895165,5.480630025583986
4711,0.074,0.012,0.0010811688311688308,1.3447510248498975,7.371501685567463,5.481685121891078
4712,0.074,0.013,0.001272098464042315,1.3446139584288332,7.372325639087296,5.482856691225917
4713,0.074,0.014,0.001479396164830681,1.3444141568616574,7.372970735682951,5.484151366639947
4714,0.074,0.015,0.0017033248081841426,1.3441386926498038,7.373375627373272,5.485576501661128
4715,0.074,0.016,0.0019441707717569778,1.3437733159357215,7.3734726074426655,5.487140219262526
4716,0.074,0.017,0.0022022448769436717,1.3433023764892293,7.373187219183032,5.488851466527686
4717,0.074,0.018,0.0024778834229020248,1.3427087409976983,7.372437839800295,5.49072007554089
4718,0.074,0.019,0.0027714493204689275,1.3419737061284451,7.371135241493296,5.492756831099773
4719,0.074,0.02,0.0030833333333333325,1.3410769079900928,7.369182132457412,5.494973545925713
4720,0.074,0.021,0.003413955434668898,1.3399962288111062,7.366472681470723,5.4973831441350605
4721,0.074,0.022,0.003763766288356451,1.338707701882622,7.362892030809333,5.4999997538334275
4722,0.074,0.023,0.00413324886495618,1.3371854160836056,7.358315803533231,5.502838809807333
4723,0.074,0.024,0.004522920203735143,1.3354014216238614,7.352609612708834,5.505917167414714
4724,0.074,0.025,0.004933333333333333,1.33332563900864,7.345628581910768,5.509253228920446
4725,0.075,0.0,0.0,1.357409148377476,7.422926054397513,5.468451471150174
4726,0.075,0.001,7.5007500750074985e-06,1.357414791098482,7.423012033659938,5.468492079457082
4727,0.075,0.002,3.0012004801920763e-05,1.3574313028534837,7.423268012316241,5.468614136650333
4728,0.075,0.003,6.756080472425182e-05,1.3574574316641699,7.423688099398248,5.468818340990042
4729,0.075,0.004,0.00012019230769230767,1.3574910817131203,7.424262431339278,5.469105861063958
4730,0.075,0.005,0.00018796992481203006,1.3575292995427766,7.424977103921831,5.46947834306236
4731,0.075,0.006,0.0002709755118426334,1.3575682546941579,7.425814076765989,5.469937921050553
4732,0.075,0.007,0.0003693096171239071,1.3576032147490387,7.4267510501367315,5.470487230327907
4733,0.075,0.008,0.0004830917874396134,1.357628514734169,7.427761313809477,5.47112942398965
4734,0.075,0.009,0.0006124609335618508,1.3576375208451492,7.4288135677137,5.471868192836299
4735,0.075,0.01,0.0007575757575757574,1.3576225884519333,7.429871714080066,5.4727077888061535
4736,0.075,0.011,0.0009186152444579408,1.3575750143590326,7.430894620853924,5.473653052138969
4737,0.075,0.012,0.0010957792207792205,1.3574849833128453,7.431835856214162,5.474709442514271
4738,0.075,0.013,0.0012892889838266703,1.3573415087779348,7.432643394160378,5.4758830744462115
4739,0.075,0.014,0.0014993880048959607,1.3571323680455916,7.433259291312753,5.477180757259073
4740,0.075,0.015,0.001726342710997442,1.3568440317939707,7.433619335319295,5.478610040013832
4741,0.075,0.016,0.001970443349753694,1.356461588292158,7.433652665597198,5.480179261807537
4742,0.075,0.017,0.002232004942848316,1.355968662533718,7.4332813675640015,5.481897607924375
4743,0.075,0.018,0.0025113683340223223,1.3553473307019717,7.432420042056145,5.483775172380861
4744,0.075,0.019,0.0028089013383131023,1.3545780305131934,7.430975352306314,5.485823027478916
4745,0.075,0.02,0.0031249999999999993,1.353639468159126,7.428845551676556,5.488053301060562
4746,0.075,0.021,0.0034600899675698293,1.3525085227811373,7.425919996343699,5.490479262248139
4747,0.075,0.022,0.0038146279949558626,1.351160149659432,7.422078648329879,5.49311541655566
4748,0.075,0.023,0.00418910357934748,1.3495672835967183,7.417191575687897,5.495977611372153
4749,0.075,0.024,0.004584040747028862,1.3477007443210407,7.411118458311902,5.499083152948436
4750,0.076,0.0,0.0,1.370558907323613,7.485147477794538,5.461383263278565
4751,0.076,0.001,7.600760076007598e-06,1.3705648143263407,7.485235281844153,5.461423789376419
4752,0.076,0.002,3.041216486594637e-05,1.3705820994340572,7.485496642844287,5.461545606013101
4753,0.076,0.003,6.84616154539085e-05,1.3706094520582415,7.485925393119398,5.461749429699174
4754,0.076,0.004,0.00012179487179487176,1.3706446782552972,7.4865112057446765,5.462036459569016
4755,0.076,0.005,0.00019047619047619045,1.3706846862631004,7.487239523230047,5.462408384850725
4756,0.076,0.006,0.0002745885186672019,1.3707254662151405,7.488091457450297,5.462867395413964
4757,0.076,0.007,0.00037423374535222587,1.370762063999183,7.489043660612458,5.463416195487097
4758,0.076,0.008,0.0004895330112721415,1.3707885492237506,7.490068167018948,5.464058020662938
4759,0.076,0.009,0.0006206270793426754,1.370797977256707,7.4911322053742575,5.4647966583418786
4760,0.076,0.01,0.0007676767676767674,1.3707823453071288,7.4921979813999675,5.465636471792546
4761,0.076,0.011,0.0009308634477173799,1.3707325425360168,7.493222430575035,5.4665824280436865
4762,0.076,0.012,0.0011103896103896102,1.3706382942048447,7.494156940913482,5.467640129857239
4763,0.076,0.013,0.001306479503611026,1.3704880999055347,7.494947045839622,5.468815852072145
4764,0.076,0.014,0.00151937984496124,1.370269165963307,7.49553208743208,5.470116582651611
4765,0.076,0.015,0.001749360613810741,1.3699673321676142,7.49584485059495,5.471550068814225
4766,0.076,0.016,0.00199671592775041,1.3695669930688512,7.495811169091174,5.473124868682012
4767,0.076,0.017,0.00226176500875296,1.3690510141830214,7.4953495048557,5.474850408937125
4768,0.076,0.018,0.00254485324514262,1.3684006435766203,7.494370502611988,5.476737049044189
4769,0.076,0.019,0.002846353356157277,1.3675954194636313,7.492776522564432,5.478796152668518
4770,0.076,0.02,0.0031666666666666657,1.3666130746400411,7.490461154852977,5.481040167002592
4771,0.076,0.021,0.0035062245004707604,1.3654294388131594,7.487308720557072,5.483482710805688
4772,0.076,0.022,0.0038654897015552737,1.3640183401580428,7.483193765348466,5.486138672066111
4773,0.076,0.023,0.00424495829373878,1.3623515077560782,7.4779805534397195,5.489024316313682
4774,0.077,0.0,0.0,1.3841452691400924,7.549434798533348,5.45422143675965
4775,0.077,0.001,7.7007700770077e-06,1.3841514534242751,7.549524507949025,5.454261879559589
4776,0.077,0.002,3.081232492997198e-05,1.384169549925918,7.549791488505969,5.454383452453524
4777,0.077,0.003,6.93624261835652e-05,1.3841981865654864,7.550229282216721,5.4545868904441885
4778,0.077,0.004,0.00012339743589743587,1.3842350664491274,7.550827076012317,5.4548734236171885
4779,0.077,0.005,0.00019298245614035088,1.3842769527089402,7.551569626996012,5.455244784808473
4780,0.077,0.006,0.00027820152549177027,1.3843196472456523,7.552437157584281,5.455703220431195
4781,0.077,0.007,0.0003791578735805447,1.3843579633443874,7.553405220341452,5.456251504555681
4782,0.077,0.008,0.0004959742351046698,1.3843856921323094,7.5544445322893,5.456892956365011
4783,0.077,0.009,0.0006287932251235001,1.3843955628501072,7.555520778471871,5.457631461138922
4784,0.077,0.01,0.0007777777777777776,1.384379196919056,7.556594384585748,5.458471494950945
4785,0.077,0.011,0.0009431116509768192,1.3843270558033653,7.557620258554651,5.459418153298134
4786,0.077,0.012,0.0011249999999999997,1.3842283826955806,7.558547501043672,5.460477183919981
4787,0.077,0.013,0.0013236700233953817,1.3840711380930673,7.559319085082956,5.461655024103721
4788,0.077,0.014,0.0015393716850265198,1.3838419293885185,7.559871505214722,5.462958842817561
4789,0.077,0.015,0.0017723785166240407,1.383525934669739,7.560134396905033,5.464396588062304
4790,0.077,0.016,0.002022988505747126,1.38310682101678,7.560030127387365,5.465977039885949
4791,0.077,0.017,0.0022915250746576043,1.3825666577013118,7.5594733596462556,5.4677098695659385
4792,0.077,0.018,0.0025783381562629174,1.3818858248378054,7.558370591925095,5.469605705530871
4793,0.077,0.019,0.002883805374001452,1.3810429182127846,7.556619675973033,5.471676206668578
4794,0.077,0.02,0.003208333333333333,1.380014651231707,7.554109318254974,5.4739341437518005
4795,0.077,0.021,0.003552359033371691,1.37877575517759,7.55071856955926,5.476393489807708
4796,0.077,0.022,0.003916351408154686,1.3772988792761438,7.546316309874489,5.479069520364779
4797,0.078,0.0,0.0,1.3981866849031097,7.615875322565997,5.446965991593429
4798,0.078,0.001,7.800780078007798e-06,1.3981931602679496,7.6159670225153056,5.447006350006592
4799,0.078,0.002,3.121248499399759e-05,1.3982121085442796,7.61623987333015,5.447127675971599
4800,0.078,0.003,7.026323691322188e-05,1.3982420931037303,7.616687112270502,5.447330723225087
4801,0.078,0.004,0.00012499999999999998,1.3982807089816225,7.61729741593651,5.447616753208474
4802,0.078,0.005,0.00019548872180451124,1.3983245669849307,7.618054821914724,5.447987542935603
4803,0.078,0.006,0.00028181453231633876,1.3983692714136182,7.618938618884382,5.448445396102247
4804,0.078,0.007,0.0003840820018088634,1.3984093913704057,7.619923205008149,5.448993157533659
4805,0.078,0.008,0.0005024154589371979,1.3984384256340763,7.620977914415279,5.44963423109587
4806,0.078,0.009,0.0006369593709043248,1.398448761077101,7.622066811595076,5.45037260122743
4807,0.078,0.01,0.0007878787878787877,1.3984316246213353,7.6231484535631004,5.451212858281349
4808,0.078,0.011,0.0009553598542362584,1.3983770287475463,7.62417561974958,5.452160227902312
4809,0.078,0.012,0.0011396103896103894,1.3982737106076808,7.625095009699622,5.453220604702498
4810,0.078,0.013,0.0013408605431797372,1.3981090648353476,7.625846908878561,5.454400590540939
4811,0.078,0.014,0.001559363525091799,1.39786907021263,7.626364823156304,5.455707537756921
4812,0.078,0.015,0.0017953964194373398,1.397538210433092,7.626575082916484,5.457149597758072
4813,0.078,0.016,0.002049261083743842,1.397099389304952,7.626396418215469,5.458735775419352
4814,0.078,0.017,0.0023212851405622487,1.3965338408687142,7.62573950702189,5.4604759898108135
4815,0.078,0.018,0.0026118230673832154,1.3958210350641036,7.624506499319017,5.4623811418409085
4816,0.078,0.019,0.0029212573918456267,1.3949385797763985,7.62259052077238,5.464463189479097
4817,0.078,0.02,0.003249999999999999,1.3938621203269637,7.619875160777344,5.466735231308188
4818,0.078,0.021,0.0035984935662726225,1.3925652377517745,7.616233951030187,5.4692115992542
4819,0.079,0.0,0.0,1.412702718386593,7.684561620856396,5.439616927779903
4820,0.079,0.001,7.900790079007898e-06,1.4127094994925595,7.684655401436611,5.439657200717425
4821,0.079,0.002,3.16126450580232e-05,1.412729342444739,7.6849343877001335,5.439778276567326
4822,0.079,0.003,7.116404764287859e-05,1.4127607428174183,7.685391496813017,5.439980928041867
4823,0.079,0.004,0.00012660256410256408,1.4128011821351274,7.686014869348883,5.440266448342873
4824,0.079,0.005,0.00019799498746867167,1.4128471112099164,7.686787787138864,5.440636659232116
4825,0.079,0.006,0.0002854275391409072,1.4128939267882568,7.687688558081769,5.441093922427117
4826,0.079,0.007,0.0003890061300371822,1.4129359414876768,7.688690367759965,5.4416411544210295
4827,0.079,0.008,0.0005088566827697261,1.4129663470054836,7.689761097699759,5.442281844855514
4828,0.079,0.009,0.0006451255166851495,1.4129771705904415,7.69086311013765,5.443020078607403
4829,0.079,0.01,0.0007979797979797978,1.4129592247847786,7.691952999214409,5.443860561783758
4830,0.079,0.011,0.0009676080574956977,1.4129020504704426,7.692981308626863,5.444808651856222
4831,0.079,0.012,0.0011542207792207791,1.4127938532922777,7.693892215933331,5.445870392204789
4832,0.079,0.013,0.001358051062964093,1.412621433584333,7.694623183944979,5.4470525513837975
4833,0.079,0.014,0.0015793553651570788,1.4123701099967025,7.695104579956097,5.448362667469692
4834,0.079,0.015,0.0018184143222506387,1.412023637112339,7.695259263986827,5.449809097901526
4835,0.079,0.016,0.0020755336617405574,1.4115641174598283,7.6950021477503,5.451401075282216
4836,0.079,0.017,0.0023510452064668926,1.4109719084731323,7.694239726731667,5.453148769671754
4837,0.079,0.018,0.002645307978503513,1.4102255251271634,7.6928695886012575,5.455063357974303
4838,0.079,0.019,0.002958709409689801,1.4093015391934638,7.690779902200875,5.457157101100074
4839,0.079,0.02,0.003291666666666666,1.4081744763181168,7.6878488925664055,5.4594434296717544
4840,0.08,0.0,0.0,1.4277141298417892,7.755591925804692,5.432174245319069
4841,0.08,0.001,8.000800080008e-06,1.4277212322781645,7.755687882414664,5.432214431692093
4842,0.08,0.002,3.2012805122048815e-05,1.427742015525418,7.755973284899408,5.432335254240705
4843,0.08,0.003,7.206485837253528e-05,1.4277749039063594,7.75644071401848,5.43253750489453
4844,0.08,0.004,0.00012820512820512818,1.4278172596503333,7.757077746996132,5.432822509020384
4845,0.08,0.005,0.0002005012531328321,1.4278653654189006,7.757866871373805,5.43319213369801
4846,0.08,0.006,0.00028904054596547564,1.4279143998217327,7.758785364245624,5.433648799405809
4847,0.08,0.007,0.00039393025826550096,1.4279584059086206,7.759805136747005,5.434195495217792
4848,0.08,0.008,0.0005152979066022544,1.4279902526282662,7.7608925436707175,5.434835797643942
4849,0.08,0.009,0.0006532916624659741,1.4280015892561706,7.762008158121534,5.43557389327884
4850,0.08,0.01,0.000808080808080808,1.4279827928144433,7.763106511199392,5.436414605458173
4851,0.08,0.011,0.0009798562607551368,1.4279229085378988,7.764135796831864,5.437363425159863
4852,0.08,0.012,0.0011688311688311686,1.4278095834858084,7.76503754207189,5.438426546426854
4853,0.08,0.013,0.0013752415827484486,1.427628993459893,7.765746243448923,5.439610906632298
4854,0.08,0.014,0.001599347205222358,1.4273657634697228,7.766188970326611,5.440924231955874
4855,0.08,0.015,0.0018414322250639382,1.427002882090086,7.766284936694324,5.442375088492668
